MARYLAND CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
21529                                                                                            6
21530                                                                                            6
21531                                                                                            6
21532                                                                                            6
21536                                                                                            6
21538                                                                                            6
21539                                                                                            6
21540                                                                                            6
21541                                                                                            6
21542                                                                                            6
21543                                                                                            6
21545                                                                                            6
21550                                                                                            6
21555                                                                                            6
21557                                                                                            6
21561                                                                                            6
21562                                                                                            6
21601                                                                                            1
21607                                                                                            1
21610                                                                                            1
21612                                                                                            1
21613                                                                                            1
21617                                                                                            1
21619                                                                                            1
21620                                                                                            1
21622                                                                                            1
21623                                                                                            1
21624                                                                                            1
21625                                                                                            1
21626                                                                                            1
21627                                                                                            1
21628                                                                                            1
21629                                                                                            1
21631                                                                                            1
21632                                                                                            1
21634                                                                                            1
21635                                                                                            1
21636                                                                                            1
21638                                                                                            1
21639                                                                                            1
21640                                                                                            1
21641                                                                                            1
21643                                                                                            1
21644                                                                                            1
21645                                                                                            1
21647                                                                                            1
21648                                                                                            1
21649                                                                                            1
21650                                                                                            1
21651                                                                                            1
21652                                                                                            1
21653                                                                                            1
21654                                                                                            1
21655                                                                                            1
21657                                                                                            1
21658                                                                                            1
21659                                                                                            1
21660                                                                                            1
21661                                                                                            1
21662                                                                                            1
21663                                                                                            1
21664                                                                                            1
21665                                                                                            1
21666                                                                                            1
21667                                                                                            1
21668                                                                                            1
21669                                                                                            1
21671                                                                                            1
21672                                                                                            1
21673                                                                                            1
21675                                                                                            1
21676                                                                                            1
21677                                                                                            1
21678                                                                                            1
21679                                                                                            1
21701                                                                                          6,8
21702                                                                                          6,8
21703                                                                                          6,8
21704                                                                                          6,8
21705                                                                                            6
21710                                                                                            6
21711                                                                                            6
21713                                                                                            6
21714                                                                                            8
21716                                                                                            6
21717                                                                                            6
21718                                                                                            8
21719                                                                                          6,8
21722                                                                                            6
21723                                                                                            7
21727                                                                                            8
21733                                                                                            6
21734                                                                                            6
21737                                                                                            7
21738                                                                                            7
21740                                                                                            6
21742                                                                                            6
21746                                                                                            6
21750                                                                                            6
21754                                                                                          6,8
21755                                                                                          6,8
21756                                                                                            6
21757                                                                                          1,8
21758                                                                                          6,8
21762                                                                                            8
21766                                                                                            6
21767                                                                                            6
21769                                                                                          6,8
21770                                                                                            8
21771                                                                                          7,8
21773                                                                                            8
21774                                                                                          6,8
21776                                                                                            8
21777                                                                                            6
21778                                                                                            8
21779                                                                                            6
21780                                                                                          6,8
21781                                                                                            6
21782                                                                                            6
21783                                                                                          6,8
21784                                                                                        1,7,8
21787                                                                                          1,8
21788                                                                                            8
21790                                                                                            6
21791                                                                                          1,8
21793                                                                                            8
21794                                                                                            7
21795                                                                                            6
21797                                                                                          7,8
21798                                                                                            8
21801                                                                                            1
21802                                                                                            1
21804                                                                                            1
21810                                                                                            1
21811                                                                                            1
21813                                                                                            1
21814                                                                                            1
21817                                                                                            1
21821                                                                                            1
21822                                                                                            1
21824                                                                                            1
21826                                                                                            1
21829                                                                                            1
21830                                                                                            1
21835                                                                                            1
21837                                                                                            1
21838                                                                                            1
21840                                                                                            1
21841                                                                                            1
21842                                                                                            1
21849                                                                                            1
21850                                                                                            1
21851                                                                                            1
21853                                                                                            1
21856                                                                                            1
21861                                                                                            1
21862                                                                                            1
21863                                                                                            1
21864                                                                                            1
21865                                                                                            1
21866                                                                                            1
21867                                                                                            1
21869                                                                                            1
21871                                                                                            1
21872                                                                                            1
21874                                                                                            1
21875                                                                                            1
21890                                                                                            1
21901                                                                                            1
21902                                                                                            1
21903                                                                                            1
21904                                                                                            1
21911                                                                                            1
21912                                                                                            1
21913                                                                                            1
21914                                                                                            1
21915                                                                                            1
21916                                                                                            1
21917                                                                                            1
21918                                                                                            1
21919                                                                                            1
21920                                                                                            1
21921                                                                                            1
21930                                                                                            1
