NORTH CAROLINA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
27883                                                                                         1,13
27884                                                                                            3
27885                                                                                            3
27886                                                                                         1,13
27888                                                                                          1,3
27889                                                                                          1,3
27890                                                                                            1
27891                                                                                            1
27892                                                                                          1,3
27893                                                                                         1,13
27896                                                                                           13
27897                                                                                            1
27909                                                                                          1,3
27910                                                                                            1
27915                                                                                            3
27916                                                                                            3
27917                                                                                            3
27919                                                                                            3
27920                                                                                            3
27921                                                                                            3
27922                                                                                            1
27923                                                                                            3
27924                                                                                            1
27925                                                                                            3
27926                                                                                          1,3
27927                                                                                            3
27928                                                                                            3
27929                                                                                            3
27932                                                                                          1,3
27935                                                                                            3
27936                                                                                            3
27937                                                                                          1,3
27938                                                                                          1,3
27939                                                                                            3
27941                                                                                            3
27942                                                                                            1
27943                                                                                            3
27944                                                                                          1,3
27946                                                                                            3
27947                                                                                            3
27948                                                                                            3
27949                                                                                            3
27950                                                                                            3
27953                                                                                            3
27954                                                                                            3
27956                                                                                            3
27957                                                                                            1
27958                                                                                            3
27959                                                                                            3
27960                                                                                            3
27962                                                                                          1,3
27964                                                                                            3
27965                                                                                            3
27966                                                                                            3
27967                                                                                            1
27968                                                                                            3
27970                                                                                          1,3
27972                                                                                            3
27973                                                                                            3
27974                                                                                            3
27976                                                                                            3
27978                                                                                            3
27979                                                                                          1,3
27980                                                                                          1,3
27981                                                                                            3
27982                                                                                            3
27983                                                                                            1
27985                                                                                            1
27986                                                                                            1
28001                                                                                            8
28006                                                                                           10
28007                                                                                            8
28009                                                                                            8
28012                                                                                           10
28016                                                                                           10
28017                                                                                           10
28018                                                                                           10
28019                                                                                           10
28020                                                                                           10
28021                                                                                           10
28023                                                                                         8,12
28025                                                                                            8
28027                                                                                         8,12
28031                                                                                            9
28032                                                                                           10
28033                                                                                           10
28034                                                                                           10
28036                                                                                         9,12
28037                                                                                           10
28039                                                                                           12
28040                                                                                           10
28043                                                                                           10
28052                                                                                           10
28054                                                                                           10
28056                                                                                           10
28071                                                                                            8
28072                                                                                            8
28073                                                                                           10
28075                                                                                            8
28076                                                                                           10
28077                                                                                           10
28078                                                                                         9,12
28079                                                                                          8,9
28080                                                                                           10
28081                                                                                         8,12
28083                                                                                            8
28086                                                                                           10
28088                                                                                            8
28089                                                                                           10
28090                                                                                        10,11
28091                                                                                            8
28092                                                                                           10
28097                                                                                            8
28098                                                                                           10
28101                                                                                           10
28102                                                                                            8
28103                                                                                            8
28104                                                                                          8,9
28105                                                                                         9,12
28107                                                                                          8,9
28108                                                                                            9
28109                                                                                            8
28110                                                                                          8,9
28112                                                                                          8,9
28114                                                                                           10
28115                                                                                     5,8,9,12
28117                                                                                            9
28119                                                                                            8
28120                                                                                           10
28124                                                                                            8
28125                                                                                       5,9,12
28127                                                                                            8
28128                                                                                            8
28129                                                                                            8
28133                                                                                            8
28134                                                                                         9,12
28135                                                                                            8
28137                                                                                            8
28138                                                                                            8
28139                                                                                           10
28144                                                                                       5,8,12
28146                                                                                         8,12
28147                                                                                       5,8,12
28150                                                                                           10
28152                                                                                           10
28159                                                                                       5,8,12
28160                                                                                           10
28163                                                                                            8
28164                                                                                           10
28166                                                                                          5,9
28167                                                                                        10,11
28168                                                                                           10
28169                                                                                           10
28170                                                                                            8
28173                                                                                            9
28174                                                                                            8
28202                                                                                         9,12
28203                                                                                         9,12
28204                                                                                         9,12
28205                                                                                         9,12
28206                                                                                           12
28207                                                                                            9
28208                                                                                         9,12
28209                                                                                         9,12
28210                                                                                         9,12
28211                                                                                         9,12
28212                                                                                         9,12
28213                                                                                         8,12
28214                                                                                         9,12
28215                                                                                       8,9,12
28216                                                                                         9,12
28217                                                                                         9,12
28226                                                                                            9
28227                                                                                       8,9,12
28244                                                                                           12
28262                                                                                       8,9,12
28269                                                                                         9,12
28270                                                                                         9,12
28273                                                                                         9,12
28277                                                                                            9
28278                                                                                            9
28280                                                                                           12
28282                                                                                           12
28301                                                                                          2,4
28303                                                                                          2,4
28304                                                                                          2,4
28305                                                                                          2,4
28306                                                                                        2,4,7
28307                                                                                            2
28308                                                                                            2
28310                                                                                            2
28311                                                                                          2,4
28312                                                                                          2,7
28314                                                                                          2,4
28315                                                                                            2
28318                                                                                            7
28320                                                                                            7
28323                                                                                          2,4
28325                                                                                            7
28326                                                                                            2
28327                                                                                            2
28328                                                                                            7
28330                                                                                            8
28332                                                                                            7
28333                                                                                         1,13
28334                                                                                          2,7
28337                                                                                            7
28338                                                                                            8
28339                                                                                          2,4
28340                                                                                            8
28341                                                                                            7
28342                                                                                            2
28343                                                                                            8
28344                                                                                          2,7
28345                                                                                            8
28347                                                                                          2,8
28348                                                                                          2,7
28349                                                                                            7
28350                                                                                            2
28351                                                                                            8
28352                                                                                            8
28356                                                                                          2,4
28357                                                                                        2,7,8
28358                                                                                            8
28360                                                                                            8
28363                                                                                            8
28364                                                                                          7,8
28365                                                                                       1,7,13
28366                                                                                            7
28367                                                                                            8
28369                                                                                            8
28371                                                                                        2,7,8
28372                                                                                            8
28373                                                                                            2
28374                                                                                            2
28375                                                                                            8
28376                                                                                          2,7
28377                                                                                          7,8
28379                                                                                            8
28382                                                                                            7
28383                                                                                            8
28384                                                                                          7,8
28385                                                                                            7
28386                                                                                        2,7,8
28387                                                                                            2
28390                                                                                          2,4
28391                                                                                          2,7
28392                                                                                            7
28393                                                                                            7
28394                                                                                            2
28395                                                                                          2,4
28396                                                                                            8
28398                                                                                            7
28399                                                                                            7
28401                                                                                          3,7
28403                                                                                          3,7
28405                                                                                          3,7
28409                                                                                            7
28411                                                                                            7
28412                                                                                          3,7
28420                                                                                            7
28421                                                                                            3
28422                                                                                            7
28423                                                                                            7
28424                                                                                            7
28425                                                                                            3
28428                                                                                            7
28429                                                                                          3,7
28430                                                                                            7
28431                                                                                            7
28432                                                                                            7
28433                                                                                            7
28434                                                                                            7
28435                                                                                            3
28436                                                                                            7
28438                                                                                            7
28439                                                                                            7
28441                                                                                            7
28442                                                                                            7
28443                                                                                          3,7
28444                                                                                            7
28445                                                                                          3,7
28447                                                                                          3,7
28448                                                                                          3,7
28449                                                                                            7
28450                                                                                            7
28451                                                                                            7
28452                                                                                            7
28453                                                                                            7
28454                                                                                            3
28455                                                                                            7
28456                                                                                            7
