NEW MEXICO CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
88252                                                                                            2
88253                                                                                            2
88254                                                                                            2
88255                                                                                            2
88256                                                                                            2
88260                                                                                            2
88262                                                                                            2
88263                                                                                            2
88264                                                                                            2
88265                                                                                            2
88267                                                                                            2
88268                                                                                            2
88301                                                                                          1,2
88310                                                                                            2
88311                                                                                            2
88312                                                                                            2
88314                                                                                            2
88316                                                                                            2
88317                                                                                            2
88318                                                                                          1,2
88321                                                                                          1,2
88323                                                                                            2
88324                                                                                            2
88325                                                                                            2
88330                                                                                            2
88336                                                                                            2
88337                                                                                            2
88338                                                                                            2
88339                                                                                            2
88340                                                                                            2
88341                                                                                            2
88342                                                                                            2
88343                                                                                            2
88344                                                                                            2
88345                                                                                            2
88346                                                                                            2
88347                                                                                            2
88348                                                                                            2
88349                                                                                            2
88350                                                                                            2
88351                                                                                            2
88352                                                                                            2
88353                                                                                            2
88354                                                                                            2
88355                                                                                            2
88401                                                                                            3
88410                                                                                            3
88411                                                                                            3
88414                                                                                            3
88415                                                                                            3
88416                                                                                            3
88417                                                                                            2
88418                                                                                            3
88419                                                                                            3
88421                                                                                            3
88422                                                                                            3
88424                                                                                            3
88426                                                                                            3
88427                                                                                            3
88430                                                                                            3
88431                                                                                          2,3
88434                                                                                            3
88435                                                                                            2
88436                                                                                            3
