ILLINOIS CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
60602                                                                                            7
60603                                                                                            7
60604                                                                                            7
60605                                                                                            7
60606                                                                                            7
60607                                                                                            7
60608                                                                                        3,4,7
60609                                                                                      1,3,4,7
60610                                                                                          5,7
60611                                                                                            7
60612                                                                                          5,7
60613                                                                                          5,9
60614                                                                                        5,7,9
60615                                                                                        1,2,7
60616                                                                                      1,3,4,7
60617                                                                                          1,2
60618                                                                                          4,5
60619                                                                                            1
60620                                                                                          1,3
60621                                                                                          1,7
60622                                                                                        4,5,7
60623                                                                                          4,7
60624                                                                                            7
60625                                                                                          4,5
60626                                                                                            9
60628                                                                                          1,2
60629                                                                                      1,3,4,7
60630                                                                                          4,5
60631                                                                                          5,9
60632                                                                                        3,4,7
60633                                                                                            2
60634                                                                                          4,5
60636                                                                                          1,7
60637                                                                                        1,2,7
60638                                                                                            3
60639                                                                                          4,7
60640                                                                                          5,9
60641                                                                                          4,5
60642                                                                                          5,7
60643                                                                                          1,3
60644                                                                                            7
60645                                                                                            9
60646                                                                                          5,9
60647                                                                                          4,5
60649                                                                                          1,2
60651                                                                                          4,7
60652                                                                                          1,3
60653                                                                                          1,7
60654                                                                                            7
60655                                                                                          1,3
60656                                                                                          5,9
60657                                                                                          5,9
60659                                                                                          5,9
60660                                                                                          5,9
60661                                                                                            7
60706                                                                                            5
60707                                                                                        4,5,7
60712                                                                                            9
60714                                                                                       5,9,10
60803                                                                                          1,3
60804                                                                                        3,4,7
60805                                                                                            1
60827                                                                                          1,2
60901                                                                                            2
60910                                                                                            2
60911                                                                                           16
60912                                                                                           16
60913                                                                                            2
60914                                                                                            2
60915                                                                                            2
60917                                                                                         2,16
60918                                                                                           16
60919                                                                                         2,16
60920                                                                                           16
60921                                                                                           16
60922                                                                                         2,16
60924                                                                                           16
60926                                                                                           16
60927                                                                                           16
60928                                                                                           16
60929                                                                                           16
60930                                                                                           16
60931                                                                                           16
60932                                                                                           15
60933                                                                                           15
60934                                                                                           16
60935                                                                                            2
60936                                                                                     15,16,18
60938                                                                                           16
60940                                                                                            2
60941                                                                                         2,16
60942                                                                                        15,16
60945                                                                                           16
60946                                                                                           16
60948                                                                                        15,16
60949                                                                                           15
60950                                                                                         2,16
60951                                                                                           16
60952                                                                                        15,16
60953                                                                                           16
60954                                                                                            2
60955                                                                                           16
60957                                                                                        15,16
60958                                                                                            2
60959                                                                                           16
60960                                                                                        15,16
60961                                                                                         2,16
60962                                                                                           16
60963                                                                                           15
60964                                                                                         2,16
60966                                                                                           16
60968                                                                                           16
60969                                                                                            2
60970                                                                                           16
60973                                                                                           16
60974                                                                                           16
61001                                                                                           17
61006                                                                                           16
61007                                                                                        16,17
61008                                                                                           16
61010                                                                                           16
61011                                                                                           16
61012                                                                                           16
61013                                                                                           17
61014                                                                                           17
61015                                                                                           16
61016                                                                                           16
61018                                                                                           17
61019                                                                                        16,17
61020                                                                                        16,17
61021                                                                                           16
61024                                                                                           16
61025                                                                                           17
61027                                                                                           17
61028                                                                                           17
61030                                                                                           16
61031                                                                                           16
61032                                                                                           17
61036                                                                                           17
61037                                                                                           17
61038                                                                                        14,16
61039                                                                                        16,17
61041                                                                                           17
61042                                                                                           16
61043                                                                                           16
61044                                                                                           17
61046                                                                                           17
61047                                                                                        16,17
61048                                                                                           17
61049                                                                                           16
61050                                                                                           17
61051                                                                                        16,17
61052                                                                                           16
61053                                                                                           17
61054                                                                                           16
61057                                                                                           16
61059                                                                                           17
61060                                                                                           17
61061                                                                                           16
61062                                                                                           17
61063                                                                                        16,17
61064                                                                                        16,17
61065                                                                                           16
61067                                                                                           17
61068                                                                                           16
61070                                                                                           17
61071                                                                                        16,17
61072                                                                                           16
61073                                                                                           16
61074                                                                                           17
61075                                                                                           17
61077                                                                                           17
61078                                                                                        16,17
61079                                                                                           16
61080                                                                                           16
61081                                                                                        16,17
61084                                                                                        16,17
61085                                                                                           17
61087                                                                                           17
61088                                                                                        16,17
61089                                                                                           17
61091                                                                                           16
61101                                                                                        16,17
61102                                                                                        16,17
61103                                                                                        16,17
61104                                                                                        16,17
61107                                                                                        16,17
61108                                                                                        16,17
61109                                                                                        16,17
61111                                                                                           16
61112                                                                                           16
61114                                                                                           16
61115                                                                                           16
61201                                                                                           17
61230                                                                                           17
61231                                                                                           17
61232                                                                                           17
61234                                                                                           17
61235                                                                                           17
61236                                                                                           17
61238                                                                                           17
61239                                                                                           17
61240                                                                                           17
61241                                                                                           17
61242                                                                                           17
61243                                                                                           17
61244                                                                                           17
61250                                                                                           17
61251                                                                                           17
61252                                                                                           17
61254                                                                                           17
61256                                                                                           17
61257                                                                                           17
61258                                                                                           17
61259                                                                                           17
61260                                                                                           17
61261                                                                                           17
61262                                                                                           17
61263                                                                                           17
61264                                                                                           17
61265                                                                                           17
61270                                                                                           17
61272                                                                                           17
61273                                                                                           17
61274                                                                                           17
61275                                                                                           17
61276                                                                                           17
61277                                                                                           17
61278                                                                                           17
61279                                                                                           17
61281                                                                                           17
61282                                                                                           17
61283                                                                                        16,17
61284                                                                                           17
