ARIZONA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
85928                                                                                            1
85929                                                                                            1
85930                                                                                            1
85931                                                                                            1
85932                                                                                            1
85933                                                                                            1
85934                                                                                            1
85935                                                                                            1
85936                                                                                            1
85937                                                                                            1
85938                                                                                            1
85939                                                                                            1
85940                                                                                            1
85941                                                                                            1
85942                                                                                            1
86001                                                                                            1
86003                                                                                            1
86004                                                                                            1
86011                                                                                            1
86015                                                                                            1
86016                                                                                            1
86017                                                                                            1
86018                                                                                            1
86020                                                                                            1
86021                                                                                            4
86022                                                                                          1,4
86023                                                                                            1
86024                                                                                            1
86025                                                                                            1
86028                                                                                            1
86029                                                                                            1
86030                                                                                            1
86031                                                                                            1
86032                                                                                            1
86033                                                                                            1
86034                                                                                            1
86035                                                                                            1
86036                                                                                            1
86038                                                                                            1
86039                                                                                            1
86040                                                                                            1
86042                                                                                            1
86043                                                                                            1
86044                                                                                            1
86045                                                                                            1
86046                                                                                            1
86047                                                                                            1
86052                                                                                            1
86053                                                                                            1
86054                                                                                            1
86301                                                                                            4
86303                                                                                            4
86305                                                                                            4
86313                                                                                            4
86314                                                                                            4
86315                                                                                            4
86320                                                                                          1,4
86321                                                                                            4
86322                                                                                          1,4
86323                                                                                            4
86324                                                                                          1,4
86325                                                                                          1,4
86326                                                                                          1,4
86327                                                                                          1,4
86329                                                                                            4
86331                                                                                            4
86332                                                                                            4
86333                                                                                            4
86334                                                                                            4
86335                                                                                            1
86336                                                                                          1,4
86337                                                                                          1,4
86338                                                                                            4
86343                                                                                            4
86351                                                                                            1
86401                                                                                            4
86403                                                                                            4
86404                                                                                            4
86406                                                                                            4
86409                                                                                            4
86411                                                                                          1,4
86413                                                                                            4
86426                                                                                            4
86429                                                                                            4
86431                                                                                            4
86432                                                                                            4
86433                                                                                            4
86434                                                                                          1,4
86435                                                                                            1
86436                                                                                            4
86437                                                                                            4
86438                                                                                            4
86440                                                                                            4
86441                                                                                            4
86442                                                                                            4
86443                                                                                            4
86444                                                                                          1,4
86445                                                                                            4
86502                                                                                            1
86503                                                                                            1
86504                                                                                            1
86505                                                                                            1
86506                                                                                            1
86507                                                                                            1
86508                                                                                            1
86510                                                                                            1
86511                                                                                            1
86512                                                                                            1
86514                                                                                            1
86515                                                                                            1
86520                                                                                            1
86535                                                                                            1
86538                                                                                            1
86540                                                                                            1
86544                                                                                            1
86545                                                                                            1
86547                                                                                            1
86556                                                                                            1
87328                                                                                            1
