VIRGINIA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
23027                                                                                            5
23030                                                                                            3
23032                                                                                            1
23035                                                                                            1
23038                                                                                          5,7
23039                                                                                            7
23040                                                                                            5
23043                                                                                            1
23045                                                                                            1
23047                                                                                          1,7
23050                                                                                            1
23055                                                                                            5
23056                                                                                            1
23059                                                                                            7
23060                                                                                            7
23061                                                                                            1
23062                                                                                            1
23063                                                                                            7
23064                                                                                            1
23065                                                                                            7
23066                                                                                            1
23068                                                                                            1
23069                                                                                          1,7
23070                                                                                            1
23071                                                                                            1
23072                                                                                            1
23075                                                                                            3
23076                                                                                            1
23079                                                                                            1
23083                                                                                            4
23084                                                                                          5,7
23085                                                                                            1
23086                                                                                            1
23089                                                                                          1,7
23091                                                                                            1
23092                                                                                            1
23093                                                                                          5,7
23102                                                                                            7
23103                                                                                            7
23106                                                                                            1
23108                                                                                            1
23109                                                                                            1
23110                                                                                            1
23111                                                                                            7
23112                                                                                          4,7
23113                                                                                          4,7
23114                                                                                            7
23115                                                                                            1
23116                                                                                            7
23117                                                                                            7
23119                                                                                            1
23120                                                                                          4,7
23123                                                                                            5
23124                                                                                            7
23125                                                                                            1
23126                                                                                            1
23128                                                                                            1
23129                                                                                            7
23130                                                                                            1
23138                                                                                            1
23139                                                                                          4,5
23140                                                                                          3,7
23141                                                                                            7
23146                                                                                            7
23148                                                                                            1
23149                                                                                            1
23150                                                                                            3
23153                                                                                            7
23156                                                                                            1
23160                                                                                          4,7
23161                                                                                            1
23163                                                                                            1
23168                                                                                            1
23169                                                                                            1
23173                                                                                            7
23175                                                                                            1
23176                                                                                            1
23177                                                                                            1
23180                                                                                            1
23181                                                                                          1,7
23185                                                                                          1,3
23187                                                                                            1
23188                                                                                            1
23192                                                                                            7
23219                                                                                            3
23220                                                                                            3
23221                                                                                          3,7
23222                                                                                            3
23223                                                                                            3
23224                                                                                          3,7
23225                                                                                          3,7
23226                                                                                            7
23227                                                                                          3,7
23228                                                                                            7
23229                                                                                            7
23230                                                                                          3,7
23231                                                                                            3
23233                                                                                            7
23234                                                                                        3,4,7
23235                                                                                            7
23236                                                                                          4,7
23237                                                                                            4
23238                                                                                            7
23250                                                                                            3
23294                                                                                            7
23301                                                                                            2
23302                                                                                            2
23303                                                                                            2
23304                                                                                            4
23306                                                                                            2
23307                                                                                            2
23308                                                                                            2
23310                                                                                            2
23313                                                                                            2
23314                                                                                          3,4
23315                                                                                            4
23316                                                                                            2
23320                                                                                            4
23321                                                                                            4
23322                                                                                            4
23323                                                                                            4
23324                                                                                            4
23325                                                                                            4
23336                                                                                            2
23337                                                                                            2
23347                                                                                            2
23350                                                                                            2
23354                                                                                            2
23356                                                                                            2
23357                                                                                            2
23358                                                                                            2
23359                                                                                            2
23389                                                                                            2
23395                                                                                            2
23398                                                                                            2
23401                                                                                            2
23405                                                                                            2
23407                                                                                            2
23408                                                                                            2
23409                                                                                            2
23410                                                                                            2
23413                                                                                            2
23414                                                                                            2
23415                                                                                            2
23416                                                                                            2
23417                                                                                            2
23418                                                                                            2
23420                                                                                            2
23421                                                                                            2
23422                                                                                            2
23423                                                                                            2
23426                                                                                            2
23427                                                                                            2
23430                                                                                          3,4
23432                                                                                            4
23433                                                                                          3,4
23434                                                                                            4
23435                                                                                          3,4
23436                                                                                            4
23437                                                                                            4
23438                                                                                            4
23440                                                                                            2
23441                                                                                            2
23442                                                                                            2
23451                                                                                            2
23452                                                                                            2
23453                                                                                            2
23454                                                                                            2
23455                                                                                            2
23456                                                                                            2
23457                                                                                            2
23459                                                                                            2
23460                                                                                            2
23461                                                                                            2
23462                                                                                            2
23464                                                                                            2
23480                                                                                            2
23486                                                                                            2
23487                                                                                            4
23488                                                                                            2
23502                                                                                          2,3
23503                                                                                          2,3
23504                                                                                            3
23505                                                                                          2,3
23507                                                                                            3
23508                                                                                          2,3
23509                                                                                          2,3
23510                                                                                            3
23511                                                                                          2,3
23513                                                                                          2,3
23517                                                                                            3
23518                                                                                          2,3
23523                                                                                            3
23551                                                                                            3
23601                                                                                          2,3
23602                                                                                          1-3
23603                                                                                          1,3
23604                                                                                          2,3
23605                                                                                          2,3
23606                                                                                          2,3
23607                                                                                            3
23608                                                                                          1-3
23651                                                                                          2,3
23661                                                                                            3
23662                                                                                            1
23663                                                                                          2,3
23664                                                                                          2,3
23665                                                                                          1,2
23666                                                                                          2,3
23669                                                                                          2,3
23690                                                                                            1
23691                                                                                            1
23692                                                                                            1
23693                                                                                            1
23696                                                                                            1
23701                                                                                            3
23702                                                                                            3
23703                                                                                            3
23704                                                                                            3
23707                                                                                            3
23708                                                                                            3
23709                                                                                            3
23801                                                                                          3,4
23803                                                                                          3,4
23805                                                                                          3,4
23806                                                                                            4
23821                                                                                            5
23824                                                                                          4,5
23827                                                                                            4
23828                                                                                            4
23829                                                                                            4
23830                                                                                            4
23831                                                                                            4
23832                                                                                          4,7
23833                                                                                            4
23834                                                                                            4
23836                                                                                            4
23837                                                                                            4
23838                                                                                            4
23839                                                                                            3
23840                                                                                            4
23841                                                                                            4
23842                                                                                          3,4
23843                                                                                            5
23844                                                                                            4
23845                                                                                            5
23846                                                                                            3
23847                                                                                          4,5
23850                                                                                            4
23851                                                                                            4
23856                                                                                          4,5
23857                                                                                            5
23860                                                                                          3,4
23866                                                                                            4
23867                                                                                            4
23868                                                                                            5
23872                                                                                            4
23874                                                                                            4
23875                                                                                          3,4
23876                                                                                            5
23878                                                                                            4
23879                                                                                            4
23881                                                                                            3
23882                                                                                            4
23883                                                                                            3
23884                                                                                            4
23885                                                                                            4
23887                                                                                            5
23888                                                                                          3,4
23889                                                                                            5
23890                                                                                          3,4
23891                                                                                            4
23893                                                                                            5
23894                                                                                            4
23897                                                                                            4
23898                                                                                            4
23899                                                                                            3
23901                                                                                            5
23909                                                                                            5
23915                                                                                            5
23917                                                                                            5
23919                                                                                            5
23920                                                                                            5
23921                                                                                            5
23922                                                                                          4,5
23923                                                                                            5
23924                                                                                            5
23927                                                                                            5
23930                                                                                            4
23934                                                                                            5
23936                                                                                            5
23937                                                                                            5
23938                                                                                            5
23942                                                                                            5
23943                                                                                            5
23944                                                                                            5
23947                                                                                            5
23950                                                                                            5
23952                                                                                            5
23954                                                                                            5
23958                                                                                            5
23959                                                                                            5
23960                                                                                            5
23962                                                                                            5
23963                                                                                            5
23964                                                                                            5
23966                                                                                          4,5
23967                                                                                            5
23968                                                                                            5
23970                                                                                            5
23974                                                                                            5
23976                                                                                            5
24011                                                                                            6
24012                                                                                            6
24013                                                                                            6
24014                                                                                            6
24015                                                                                            6
24016                                                                                            6
24017                                                                                            6
24018                                                                                          6,9
24019                                                                                          6,9
24020                                                                                            6
24053                                                                                            9
24054                                                                                          5,9
24055                                                                                          5,9
24058                                                                                            9
24059                                                                                          5,9
24060                                                                                            9
24064                                                                                          5,6
24065                                                                                          5,6
24066                                                                                            6
24067                                                                                            5
24069                                                                                            5
24070                                                                                            9
24072                                                                                            9
24073                                                                                            9
24076                                                                                            9
24077                                                                                            6
24078                                                                                            9
24079                                                                                          5,9
24082                                                                                            9
24083                                                                                            6
24084                                                                                            9
24085                                                                                          6,9
24086                                                                                            9
24087                                                                                            9
24088                                                                                          5,9
24089                                                                                            9
24090                                                                                            6
24091                                                                                          5,9
24092                                                                                            5
24093                                                                                            9
24095                                                                                            5
24101                                                                                            5
24102                                                                                          5,9
24104                                                                                            5
24105                                                                                            9
24112                                                                                          5,9
24120                                                                                            9
24121                                                                                            5
24122                                                                                          5,6
24124                                                                                            9
24127                                                                                            9
24128                                                                                            9
24130                                                                                            6
24131                                                                                            9
24132                                                                                            9
24133                                                                                            9
24134                                                                                            9
24136                                                                                            9
24137                                                                                            5
24138                                                                                            9
24139                                                                                            5
24141                                                                                            9
24142                                                                                            9
24147                                                                                            9
24148                                                                                          5,9
24149                                                                                            9
24150                                                                                            9
24151                                                                                            5
24153                                                                                          6,9
24161                                                                                            5
24162                                                                                            9
24165                                                                                            9
24167                                                                                            9
24168                                                                                            9
24171                                                                                            9
24174                                                                                          5,6
24175                                                                                          6,9
24176                                                                                            5
24179                                                                                          5,6
24184                                                                                            5
24185                                                                                            9
24201                                                                                            9
24202                                                                                            9
24210                                                                                            9
24211                                                                                            9
24216                                                                                            9
24217                                                                                            9
24219                                                                                            9
24220                                                                                            9
24221                                                                                            9
24224                                                                                            9
24225                                                                                            9
24226                                                                                            9
24228                                                                                            9
24230                                                                                            9
24236                                                                                            9
24237                                                                                            9
24239                                                                                            9
24243                                                                                            9
24244                                                                                            9
24245                                                                                            9
24246                                                                                            9
24248                                                                                            9
24250                                                                                            9
24251                                                                                            9
24256                                                                                            9
24258                                                                                            9
24260                                                                                            9
24263                                                                                            9
24265                                                                                            9
24266                                                                                            9
24269                                                                                            9
24270                                                                                            9
24271                                                                                            9
24272                                                                                            9
24273                                                                                            9
24277                                                                                            9
24279                                                                                            9
24280                                                                                            9
24281                                                                                            9
24282                                                                                            9
24283                                                                                            9
24290                                                                                            9
24292                                                                                            9
24293                                                                                            9
24301                                                                                            9
24311                                                                                            9
24312                                                                                            9
24313                                                                                            9
24314                                                                                            9
24315                                                                                            9
24316                                                                                            9
24317                                                                                            9
24318                                                                                            9
24319                                                                                            9
24322                                                                                            9
24323                                                                                            9
24324                                                                                            9
24325                                                                                            9
24326                                                                                            9
24328                                                                                            9
24330                                                                                            9
24333                                                                                            9
24340                                                                                            9
24343                                                                                            9
24347                                                                                            9
24348                                                                                            9
24350                                                                                            9
24351                                                                                            9
24352                                                                                            9
24354                                                                                            9
24360                                                                                            9
24361                                                                                            9
24363                                                                                            9
24366                                                                                            9
24368                                                                                            9
24370                                                                                            9
24374                                                                                            9
24375                                                                                            9
24377                                                                                            9
24378                                                                                            9
24380                                                                                            9
24381                                                                                            9
24382                                                                                            9
24401                                                                                            6
24411                                                                                            6
24412                                                                                            6
24413                                                                                            6
24415                                                                                            6
24416                                                                                            6
24421                                                                                            6
24422                                                                                          6,9
24426                                                                                            9
24430                                                                                            6
24431                                                                                            6
24432                                                                                            6
24433                                                                                            6
24435                                                                                            6
24437                                                                                            6
24439                                                                                            6
24440                                                                                            6
24441                                                                                            6
24442                                                                                            6
24445                                                                                          6,9
24448                                                                                            9
24450                                                                                            6
24457                                                                                            9
24458                                                                                            6
24459                                                                                            6
24460                                                                                            6
24464                                                                                            5
24465                                                                                            6
24467                                                                                            6
24471                                                                                            6
24472                                                                                            6
24473                                                                                            6
24474                                                                                            9
24476                                                                                            6
24477                                                                                            6
24479                                                                                            6
24482                                                                                            6
24483                                                                                            6
24484                                                                                            6
24485                                                                                            6
24486                                                                                            6
24487                                                                                            6
24501                                                                                          5,6
24502                                                                                          5,6
24503                                                                                            6
24504                                                                                          5,6
24517                                                                                            5
24520                                                                                            5
24521                                                                                          5,6
24522                                                                                            5
24523                                                                                          5,6
24526                                                                                            6
24527                                                                                            5
24528                                                                                            5
24529                                                                                            5
24530                                                                                            5
24531                                                                                            5
24534                                                                                            5
24536                                                                                            6
24538                                                                                            5
24539                                                                                            5
24540                                                                                            5
24541                                                                                            5
24549                                                                                            5
24550                                                                                          5,6
24551                                                                                          5,6
24553                                                                                          5,6
24554                                                                                            5
24555                                                                                            6
24556                                                                                          5,6
24557                                                                                            5
24558                                                                                            5
24562                                                                                            5
24563                                                                                            5
24565                                                                                            5
24566                                                                                            5
24569                                                                                            5
24570                                                                                            5
24571                                                                                            5
24572                                                                                            6
24574                                                                                            6
24577                                                                                            5
24578                                                                                            6
24579                                                                                            6
24580                                                                                            5
24581                                                                                            5
24586                                                                                            5
24588                                                                                            5
24589                                                                                            5
24590                                                                                            5
24592                                                                                            5
24593                                                                                            5
24594                                                                                            5
24595                                                                                            6
24597                                                                                            5
24598                                                                                            5
24599                                                                                            5
24601                                                                                            9
24602                                                                                            9
24603                                                                                            9
24604                                                                                            9
24605                                                                                            9
24606                                                                                            9
24607                                                                                            9
24609                                                                                            9
24612                                                                                            9
24613                                                                                            9
24614                                                                                            9
24620                                                                                            9
24622                                                                                            9
24628                                                                                            9
24630                                                                                            9
24631                                                                                            9
24634                                                                                            9
24635                                                                                            9
24637                                                                                            9
24639                                                                                            9
24641                                                                                            9
24646                                                                                            9
24649                                                                                            9
24651                                                                                            9
24656                                                                                            9
24657                                                                                            9
