WISCONSIN CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
53937                                                                                          2,3
53939                                                                                            6
53941                                                                                          2,3
53943                                                                                            2
53944                                                                                          2,3
53946                                                                                            6
53947                                                                                            6
53948                                                                                            3
53949                                                                                            6
53950                                                                                          3,7
53951                                                                                            2
53952                                                                                          3,6
53953                                                                                            6
53954                                                                                            6
53955                                                                                            6
53956                                                                                          5,6
53959                                                                                            2
53960                                                                                            6
53961                                                                                            2
53963                                                                                            6
53964                                                                                          3,6
53965                                                                                        2,3,6
53968                                                                                          2,3
53969                                                                                            6
54001                                                                                            7
54002                                                                                            7
54003                                                                                            3
54004                                                                                            7
54005                                                                                          3,7
54006                                                                                            7
54007                                                                                            7
54009                                                                                            7
54010                                                                                            3
54011                                                                                            3
54013                                                                                          3,7
54014                                                                                            3
54015                                                                                            7
54016                                                                                            7
54017                                                                                            7
54020                                                                                            7
54021                                                                                            3
54022                                                                                          3,7
54023                                                                                            7
54024                                                                                            7
54025                                                                                            7
54026                                                                                            7
54027                                                                                            7
54028                                                                                            7
54082                                                                                            7
54101                                                                                            8
54102                                                                                            8
54103                                                                                          7,8
54104                                                                                          7,8
54106                                                                                            8
54107                                                                                            8
54110                                                                                          6,8
54111                                                                                            8
54112                                                                                            8
54113                                                                                            8
54114                                                                                            8
54115                                                                                            8
54119                                                                                            8
54120                                                                                          7,8
54121                                                                                            7
54123                                                                                            8
54124                                                                                            8
54125                                                                                          7,8
54126                                                                                          6,8
54127                                                                                            8
54128                                                                                            8
54129                                                                                            8
54130                                                                                            8
54135                                                                                            8
54136                                                                                            8
54137                                                                                            8
54138                                                                                            8
54139                                                                                            8
54140                                                                                            8
54141                                                                                            8
54143                                                                                            8
54149                                                                                            8
54150                                                                                            8
54151                                                                                          7,8
54153                                                                                            8
54154                                                                                            8
54155                                                                                            8
54156                                                                                            8
54157                                                                                            8
54159                                                                                            8
54160                                                                                            8
54161                                                                                            8
54162                                                                                            8
54165                                                                                            8
54166                                                                                            8
54169                                                                                            8
54170                                                                                            8
54171                                                                                            8
54173                                                                                            8
54174                                                                                            8
54175                                                                                          7,8
54177                                                                                            8
54180                                                                                            8
54201                                                                                            8
54202                                                                                            8
54204                                                                                            8
54205                                                                                            8
54207                                                                                            6
54208                                                                                          6,8
54209                                                                                            8
54210                                                                                            8
54211                                                                                            8
54212                                                                                            8
54213                                                                                            8
54214                                                                                            6
54216                                                                                            8
54217                                                                                            8
54220                                                                                            6
54227                                                                                            6
54228                                                                                            6
54229                                                                                            8
54230                                                                                            6
54232                                                                                            6
54234                                                                                            8
54235                                                                                            8
54241                                                                                            6
54245                                                                                            6
54246                                                                                            8
54247                                                                                            6
54301                                                                                            8
54302                                                                                            8
54303                                                                                            8
54304                                                                                            8
54307                                                                                            8
54311                                                                                            8
54313                                                                                            8
54401                                                                                            7
54403                                                                                            7
54405                                                                                            7
54406                                                                                            3
54407                                                                                            3
54408                                                                                          7,8
54409                                                                                          7,8
54410                                                                                          3,7
54411                                                                                            7
54412                                                                                          3,7
54413                                                                                          3,7
54414                                                                                          7,8
54416                                                                                            8
54417                                                                                            7
54418                                                                                            7
54420                                                                                            7
54421                                                                                            7
54422                                                                                            7
54423                                                                                            3
54424                                                                                            7
54425                                                                                            7
54426                                                                                            7
54427                                                                                          7,8
54428                                                                                            7
54430                                                                                            7
54433                                                                                            7
54435                                                                                            7
54436                                                                                            7
54437                                                                                            7
54440                                                                                            7
54441                                                                                            7
54442                                                                                            7
54443                                                                                          3,7
54446                                                                                            7
54447                                                                                            7
54448                                                                                            7
54449                                                                                            7
54450                                                                                            8
54451                                                                                            7
54452                                                                                            7
54454                                                                                          3,7
54455                                                                                          3,7
54456                                                                                            7
54457                                                                                          3,7
54458                                                                                            3
54459                                                                                            7
54460                                                                                            7
54462                                                                                            7
54463                                                                                            7
54465                                                                                            7
54466                                                                                          3,7
54467                                                                                            3
54469                                                                                            3
54470                                                                                            7
54471                                                                                            7
54473                                                                                          3,7
54474                                                                                            7
54475                                                                                            3
54476                                                                                            7
54479                                                                                            7
54480                                                                                            7
54481                                                                                            3
54482                                                                                            3
54484                                                                                            7
54485                                                                                            7
54486                                                                                            8
54487                                                                                            7
54488                                                                                            7
54489                                                                                          3,7
54490                                                                                            7
54491                                                                                          7,8
54493                                                                                            7
54494                                                                                            3
54495                                                                                          3,7
54498                                                                                            7
54499                                                                                        3,7,8
54501                                                                                            7
54511                                                                                            7
54512                                                                                            7
54513                                                                                            7
54514                                                                                            7
54515                                                                                            7
54517                                                                                            7
54519                                                                                            7
54520                                                                                            7
54521                                                                                            7
54524                                                                                            7
54525                                                                                            7
54526                                                                                            7
54527                                                                                            7
54529                                                                                            7
54530                                                                                            7
54531                                                                                            7
54534                                                                                            7
54536                                                                                            7
54537                                                                                            7
54538                                                                                            7
54539                                                                                            7
54540                                                                                            7
54541                                                                                            7
54542                                                                                            7
54545                                                                                            7
54546                                                                                            7
54547                                                                                            7
54548                                                                                            7
54550                                                                                            7
54552                                                                                            7
54554                                                                                            7
54555                                                                                            7
54556                                                                                            7
54557                                                                                            7
54558                                                                                            7
54559                                                                                            7
54560                                                                                            7
54561                                                                                            7
54562                                                                                            7
54563                                                                                            7
54564                                                                                            7
54565                                                                                            7
54566                                                                                            7
54568                                                                                            7
54601                                                                                            3
54603                                                                                            3
54610                                                                                            3
54611                                                                                          3,7
54612                                                                                            3
54613                                                                                            3
54614                                                                                            3
54615                                                                                          3,7
54616                                                                                            3
