IOWA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
50566                                                                                            4
50567                                                                                            4
50568                                                                                            4
50569                                                                                            4
50570                                                                                            4
50571                                                                                            4
50573                                                                                            4
50574                                                                                            4
50575                                                                                            4
50576                                                                                            4
50577                                                                                            4
50578                                                                                            4
50579                                                                                            4
50581                                                                                            4
50582                                                                                            4
50583                                                                                            4
50585                                                                                            4
50586                                                                                            4
50588                                                                                            4
50590                                                                                            4
50591                                                                                            4
50593                                                                                            4
50594                                                                                            4
50595                                                                                            4
50597                                                                                            4
50598                                                                                            4
50599                                                                                            4
50601                                                                                            4
50602                                                                                            4
50603                                                                                          1,4
50604                                                                                            4
50605                                                                                            4
50606                                                                                            1
50607                                                                                            1
50609                                                                                          1,4
50611                                                                                            4
50612                                                                                            1
50613                                                                                          1,4
50616                                                                                            4
50619                                                                                            4
50620                                                                                            4
50621                                                                                          1,4
50622                                                                                            1
50624                                                                                            4
50625                                                                                            4
50626                                                                                            1
50627                                                                                            4
50628                                                                                            1
50629                                                                                            1
50630                                                                                          1,4
50632                                                                                            1
50633                                                                                            4
50634                                                                                            1
50635                                                                                            1
50636                                                                                            4
50638                                                                                            4
50641                                                                                            1
50642                                                                                            4
50643                                                                                          1,4
50644                                                                                            1
50645                                                                                          1,4
50647                                                                                            1
50648                                                                                            1
50650                                                                                            1
50651                                                                                            1
50652                                                                                            1
50653                                                                                            4
50654                                                                                            1
50655                                                                                            1
50658                                                                                            4
50659                                                                                            4
50660                                                                                            4
50662                                                                                            1
50664                                                                                            1
50665                                                                                            4
50666                                                                                          1,4
50667                                                                                            1
50668                                                                                            1
50669                                                                                          1,4
50670                                                                                          1,4
50671                                                                                            1
50672                                                                                            4
50673                                                                                            4
50674                                                                                          1,4
50675                                                                                            1
50676                                                                                            1
50677                                                                                            1
50680                                                                                            4
50681                                                                                            1
50682                                                                                            1
50701                                                                                            1
50702                                                                                            1
50703                                                                                            1
50707                                                                                            1
50801                                                                                            3
50830                                                                                            3
50833                                                                                            3
50835                                                                                            3
50836                                                                                            3
50837                                                                                            3
50839                                                                                            3
50840                                                                                            3
50841                                                                                            3
50842                                                                                            3
50843                                                                                            3
50845                                                                                            3
50846                                                                                            3
50847                                                                                            3
50848                                                                                            3
50849                                                                                            3
50851                                                                                            3
50853                                                                                            3
50854                                                                                            3
50857                                                                                            3
50858                                                                                            3
50859                                                                                            3
50860                                                                                            3
50861                                                                                            3
50862                                                                                            3
50863                                                                                            3
50864                                                                                            3
51001                                                                                            4
51002                                                                                            4
51003                                                                                            4
51004                                                                                            4
51005                                                                                            4
51006                                                                                            4
51007                                                                                            4
51008                                                                                            4
51009                                                                                            4
51010                                                                                            4
51011                                                                                            4
51012                                                                                            4
51014                                                                                            4
51016                                                                                            4
51018                                                                                            4
51019                                                                                            4
51020                                                                                            4
51022                                                                                            4
51023                                                                                            4
51024                                                                                            4
51025                                                                                            4
51026                                                                                            4
51027                                                                                            4
51028                                                                                            4
51029                                                                                            4
51030                                                                                            4
51031                                                                                            4
51033                                                                                            4
51034                                                                                            4
51035                                                                                            4
51036                                                                                            4
51037                                                                                            4
51038                                                                                            4
51039                                                                                            4
51040                                                                                            4
51041                                                                                            4
51044                                                                                            4
51046                                                                                            4
51047                                                                                            4
51048                                                                                            4
51049                                                                                            4
51050                                                                                            4
51051                                                                                            4
51052                                                                                            4
51053                                                                                            4
51054                                                                                            4
51055                                                                                            4
