TENNESSEE CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
37770                                                                                            3
37771                                                                                          2,3
37772                                                                                            2
37774                                                                                          2,3
37777                                                                                            2
37779                                                                                          2,3
37801                                                                                          2,3
37803                                                                                            2
37804                                                                                            2
37806                                                                                            2
37807                                                                                          2,3
37809                                                                                            1
37810                                                                                            1
37811                                                                                          1,2
37813                                                                                            1
37814                                                                                            1
37818                                                                                            1
37819                                                                                            2
37820                                                                                            2
37821                                                                                            1
37825                                                                                          2,3
37826                                                                                          3,4
37828                                                                                            3
37829                                                                                            3
37830                                                                                          2,3
37840                                                                                            3
37841                                                                                            3
37843                                                                                            1
37845                                                                                            3
37846                                                                                          2,3
37847                                                                                          2,3
37848                                                                                          2,3
37849                                                                                          2,3
37851                                                                                            2
37852                                                                                            3
37853                                                                                            2
37854                                                                                          3,6
37857                                                                                            1
37860                                                                                            1
37861                                                                                            2
37862                                                                                            1
37863                                                                                            1
37865                                                                                          1,2
37866                                                                                            3
37869                                                                                          1,2
37870                                                                                          2,3
37871                                                                                          1,2
37872                                                                                            3
37873                                                                                            1
37874                                                                                          2,3
37876                                                                                          1,2
37877                                                                                          1,2
37878                                                                                            2
37879                                                                                          1,2
37880                                                                                          3,4
37881                                                                                          1,2
37882                                                                                            2
37885                                                                                          2,3
37886                                                                                            2
37887                                                                                            3
37888                                                                                          2,3
37890                                                                                            1
37891                                                                                            1
37892                                                                                            3
37902                                                                                            2
37909                                                                                            2
37912                                                                                            2
37914                                                                                            2
37915                                                                                            2
37916                                                                                            2
37917                                                                                            2
37918                                                                                            2
37919                                                                                            2
37920                                                                                            2
37921                                                                                            2
37922                                                                                            2
37923                                                                                            2
37924                                                                                            2
37931                                                                                          2,3
37932                                                                                            2
37934                                                                                            2
37938                                                                                            2
38001                                                                                            8
38002                                                                                          8,9
38004                                                                                            8
38006                                                                                            8
38007                                                                                            8
38008                                                                                            7
38011                                                                                            8
38012                                                                                            8
38015                                                                                            8
38016                                                                                          8,9
38017                                                                                            8
38018                                                                                          8,9
38019                                                                                            8
38021                                                                                            8
38023                                                                                            8
38024                                                                                            8
38028                                                                                          8,9
38029                                                                                            8
38030                                                                                            8
38034                                                                                            8
38036                                                                                            8
38037                                                                                            8
38039                                                                                          7,8
38040                                                                                            8
38041                                                                                            8
38042                                                                                          7,8
38044                                                                                            7
38046                                                                                            8
38047                                                                                            8
38049                                                                                            8
38050                                                                                            8
38052                                                                                            7
