COLORADO CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
80902                                                                                            5
80903                                                                                            5
80904                                                                                            5
80905                                                                                            5
80906                                                                                            5
80907                                                                                            5
80908                                                                                            5
80909                                                                                            5
80910                                                                                            5
80911                                                                                            5
80913                                                                                            5
80914                                                                                            5
80915                                                                                            5
80916                                                                                            5
80917                                                                                            5
80918                                                                                            5
80919                                                                                            5
80920                                                                                            5
80921                                                                                            5
80922                                                                                            5
80923                                                                                            5
80924                                                                                            5
80925                                                                                            5
80926                                                                                            5
80927                                                                                            5
80928                                                                                            5
80929                                                                                            5
80930                                                                                            5
80938                                                                                            5
80939                                                                                            5
80951                                                                                            5
81001                                                                                            3
81003                                                                                            3
81004                                                                                            3
81005                                                                                            3
81006                                                                                            3
81007                                                                                            3
81008                                                                                          3,5
81019                                                                                            3
81020                                                                                            4
81021                                                                                            4
81022                                                                                            3
81023                                                                                            3
81024                                                                                            4
81025                                                                                            3
81027                                                                                            4
81029                                                                                            4
81030                                                                                            4
81033                                                                                            4
81036                                                                                            4
81038                                                                                            4
81039                                                                                          3,4
81040                                                                                            3
81041                                                                                            4
81043                                                                                            4
81044                                                                                            4
81045                                                                                            4
81047                                                                                            4
81049                                                                                            4
81050                                                                                            4
81052                                                                                            4
81054                                                                                            4
81055                                                                                            3
81057                                                                                            4
81058                                                                                            4
81059                                                                                            4
81062                                                                                            4
81063                                                                                            4
81064                                                                                            4
81067                                                                                            4
81069                                                                                            3
81071                                                                                            4
81073                                                                                            4
81076                                                                                            4
81077                                                                                            4
81081                                                                                            4
81082                                                                                            4
81084                                                                                            4
81087                                                                                            4
81089                                                                                            3
81090                                                                                            4
81091                                                                                            4
81092                                                                                            4
81101                                                                                            3
81120                                                                                            3
81121                                                                                            3
81122                                                                                            3
81123                                                                                            3
81124                                                                                            3
81125                                                                                            3
81126                                                                                            3
81128                                                                                            3
81129                                                                                            3
81130                                                                                            3
81131                                                                                            3
81132                                                                                            3
81133                                                                                            3
81136                                                                                            3
81137                                                                                            3
81138                                                                                            3
81140                                                                                            3
81141                                                                                            3
81143                                                                                            3
81144                                                                                            3
81146                                                                                            3
81147                                                                                            3
81148                                                                                            3
81149                                                                                            3
81151                                                                                            3
81152                                                                                            3
81154                                                                                            3
81155                                                                                            3
81201                                                                                            5
81210                                                                                            3
81211                                                                                            5
81212                                                                                            5
81220                                                                                            3
81221                                                                                            5
81222                                                                                            5
81223                                                                                            5
81224                                                                                            3
81225                                                                                            3
81226                                                                                            5
81227                                                                                            5
81230                                                                                            3
81231                                                                                            3
81232                                                                                            5
81233                                                                                            5
81235                                                                                            3
81236                                                                                            5
81237                                                                                            3
81239                                                                                            3
81240                                                                                            5
81241                                                                                            3
81242                                                                                            5
81243                                                                                            3
81244                                                                                            5
81248                                                                                            3
81251                                                                                            3
81252                                                                                            3
81253                                                                                          3,5
81301                                                                                            3
81303                                                                                            3
81320                                                                                            3
81321                                                                                            3
81323                                                                                            3
81324                                                                                            3
81325                                                                                            3
81326                                                                                            3
81327                                                                                            3
81328                                                                                            3
81330                                                                                            3
81331                                                                                            3
81332                                                                                            3
81334                                                                                            3
81335                                                                                            3
81401                                                                                            3
81403                                                                                            3
81410                                                                                            3
81411                                                                                            3
81413                                                                                            3
81415                                                                                            3
81416                                                                                            3
81418                                                                                            3
81419                                                                                            3
81422                                                                                            3
81423                                                                                            3
81424                                                                                            3
81425                                                                                            3
81426                                                                                            3
81427                                                                                            3
81428                                                                                            3
81429                                                                                            3
81430                                                                                            3
81431                                                                                            3
81432                                                                                            3
81433                                                                                            3
81434                                                                                            3
81435                                                                                            3
81501                                                                                            3
81503                                                                                            3
81504                                                                                            3
81505                                                                                            3
81506                                                                                            3
81507                                                                                            3
81520                                                                                            3
81521                                                                                            3
81522                                                                                            3
81523                                                                                            3
81524                                                                                            3
81525                                                                                            3
81526                                                                                            3
81527                                                                                            3
81601                                                                                            3
81610                                                                                            3
81611                                                                                            3
81612                                                                                            3
81615                                                                                            3
81620                                                                                          2,3
81621                                                                                            3
81623                                                                                            3
81624                                                                                            3
81625                                                                                            3
81630                                                                                            3
81631                                                                                            3
81632                                                                                          2,3
81633                                                                                            3
81635                                                                                            3
81637                                                                                            3
81638                                                                                            3
81639                                                                                            3
81640                                                                                            3
81641                                                                                            3
81642                                                                                            3
81643                                                                                            3
81645                                                                                          2,3
81646                                                                                            3
81647                                                                                            3
81648                                                                                            3
81649                                                                                            2
81650                                                                                            3
81652                                                                                            3
81653                                                                                            3
81654                                                                                            3
81655                                                                                          2,3
81656                                                                                            3
81657                                                                                            2
82063                                                                                            2
