PENNSYLVANIA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
15612                                                                                           18
15613                                                                                         3,12
15615                                                                                           18
15616                                                                                           18
15617                                                                                           18
15618                                                                                       3,9,12
15620                                                                                           12
15621                                                                                           18
15622                                                                                      9,12,18
15623                                                                                           18
15624                                                                                        12,18
15625                                                                                           18
15626                                                                                           12
15627                                                                                           12
15628                                                                                           18
15629                                                                                           12
15631                                                                                            9
15632                                                                                        12,18
15633                                                                                        12,18
15634                                                                                           18
15635                                                                                           18
15636                                                                                           18
15637                                                                                           18
15638                                                                                           18
15639                                                                                           18
15640                                                                                           18
15641                                                                                           12
15642                                                                                        14,18
15644                                                                                        12,18
15646                                                                                           18
15647                                                                                           18
15650                                                                                        12,18
15655                                                                                           18
15656                                                                                         3,12
15658                                                                                        12,18
15660                                                                                           18
15661                                                                                           12
15662                                                                                           18
15663                                                                                           18
15665                                                                                           18
15666                                                                                         9,18
15668                                                                                           12
15670                                                                                        12,18
15671                                                                                           12
15672                                                                                           18
15673                                                                                            3
15675                                                                                           18
15676                                                                                           18
15677                                                                                           18
15678                                                                                           18
15679                                                                                           18
15680                                                                                           12
15681                                                                                         9,12
15683                                                                                         9,18
15684                                                                                           12
15686                                                                                            3
15687                                                                                           18
15688                                                                                           18
15689                                                                                           18
15690                                                                                         3,12
15691                                                                                           18
15692                                                                                           18
15693                                                                                           18
15695                                                                                           18
15696                                                                                           18
15697                                                                                           18
15698                                                                                           18
15701                                                                                            9
15710                                                                                            9
15711                                                                                            5
15712                                                                                            9
15713                                                                                            9
15714                                                                                         9,12
15715                                                                                            5
15716                                                                                            9
15717                                                                                         9,12
15721                                                                                            5
15722                                                                                         9,12
15723                                                                                            9
15724                                                                                          5,9
15725                                                                                            9
15727                                                                                            9
15728                                                                                            9
15729                                                                                            9
15730                                                                                            5
15731                                                                                            9
15732                                                                                          3,9
15733                                                                                            5
15734                                                                                            9
15736                                                                                            3
15737                                                                                            9
15738                                                                                            9
15739                                                                                            9
15741                                                                                            9
15742                                                                                          5,9
15744                                                                                            5
15745                                                                                            9
15746                                                                                            9
15747                                                                                            9
15748                                                                                            9
15750                                                                                            9
15752                                                                                            9
15753                                                                                            5
15754                                                                                            9
15756                                                                                            9
15757                                                                                          5,9
15759                                                                                            9
15760                                                                                           12
15761                                                                                            9
15762                                                                                           12
15764                                                                                            5
15765                                                                                            9
15767                                                                                          5,9
15770                                                                                            5
