WASHINGTON CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
98576                                                                                         3,10
98577                                                                                            3
98579                                                                                         3,10
98580                                                                                         8,10
98581                                                                                            3
98582                                                                                            3
98583                                                                                            6
98584                                                                                         6,10
98585                                                                                            3
98586                                                                                            3
98587                                                                                            6
98588                                                                                            6
98589                                                                                         3,10
98590                                                                                            3
98591                                                                                            3
98592                                                                                            6
98593                                                                                            3
98595                                                                                            6
98596                                                                                            3
98597                                                                                         3,10
98601                                                                                            3
98602                                                                                            3
98603                                                                                            3
98604                                                                                            3
98605                                                                                            3
98606                                                                                            3
98607                                                                                            3
98610                                                                                            3
98611                                                                                            3
98612                                                                                            3
98613                                                                                            3
98614                                                                                            3
98616                                                                                            3
98617                                                                                            3
98619                                                                                            3
98620                                                                                            3
98621                                                                                            3
98624                                                                                            3
98625                                                                                            3
98626                                                                                            3
98628                                                                                            3
98629                                                                                            3
98631                                                                                            3
98632                                                                                            3
98635                                                                                            3
98638                                                                                            3
98639                                                                                            3
98640                                                                                            3
98641                                                                                            3
98642                                                                                            3
98643                                                                                            3
98644                                                                                            3
98645                                                                                            3
98647                                                                                            3
98648                                                                                            3
98649                                                                                            3
98650                                                                                            3
98651                                                                                            3
98660                                                                                            3
98661                                                                                            3
98662                                                                                            3
98663                                                                                            3
98664                                                                                            3
98665                                                                                            3
98670                                                                                            3
98671                                                                                            3
98672                                                                                            3
98673                                                                                            3
98674                                                                                            3
98675                                                                                            3
98682                                                                                            3
98683                                                                                            3
98684                                                                                            3
98685                                                                                            3
98686                                                                                            3
98801                                                                                            8
98802                                                                                          4,8
98811                                                                                            8
98812                                                                                            4
98813                                                                                            4
98814                                                                                            4
98815                                                                                            8
98816                                                                                          4,8
98817                                                                                            8
98819                                                                                            4
98821                                                                                            8
98822                                                                                            8
98823                                                                                            4
98824                                                                                            4
98826                                                                                            8
98827                                                                                            4
98828                                                                                            8
98829                                                                                            4
98830                                                                                            4
98831                                                                                            8
98832                                                                                          4,5
98833                                                                                            4
98834                                                                                            4
98836                                                                                            8
98837                                                                                            4
98840                                                                                            4
98841                                                                                            4
98843                                                                                            4
98844                                                                                            4
98845                                                                                            4
98846                                                                                            4
98847                                                                                            8
98848                                                                                            4
98849                                                                                            4
98850                                                                                            4
98851                                                                                            4
98852                                                                                            8
98853                                                                                            4
98855                                                                                            4
98856                                                                                            4
98857                                                                                            4
98858                                                                                            4
98859                                                                                            4
98860                                                                                            4
98862                                                                                          1,4
98901                                                                                          4,8
98902                                                                                            4
98903                                                                                            4
98908                                                                                            4
98921                                                                                            4
98922                                                                                            8
98923                                                                                            4
98925                                                                                            8
98926                                                                                            8
98929                                                                                            4
98930                                                                                            4
98932                                                                                            4
98933                                                                                            4
98934                                                                                            8
98935                                                                                            4
98936                                                                                            4
98937                                                                                          4,8
98938                                                                                            4
98939                                                                                            4
98940                                                                                            8
98941                                                                                            8
98942                                                                                            4
98943                                                                                            8
98944                                                                                            4
98946                                                                                            8
98947                                                                                            4
98948                                                                                            4
98950                                                                                            8
98951                                                                                            4
98952                                                                                            4
98953                                                                                            4
99001                                                                                            5
99003                                                                                            5
99004                                                                                            5
99005                                                                                            5
99006                                                                                            5
99008                                                                                            5
99009                                                                                            5
99011                                                                                            5
99012                                                                                            5
99013                                                                                            5
99016                                                                                            5
99017                                                                                            5
99018                                                                                            5
99019                                                                                            5
99020                                                                                            5
99021                                                                                            5
99022                                                                                            5
99023                                                                                            5
99025                                                                                            5
99026                                                                                            5
99027                                                                                            5
99029                                                                                            5
99030                                                                                            5
99031                                                                                            5
99032                                                                                          4,5
99033                                                                                            5
99034                                                                                            5
99036                                                                                            5
99037                                                                                            5
99039                                                                                            5
99040                                                                                            5
99101                                                                                            5
99102                                                                                            5
99103                                                                                          4,5
99105                                                                                            4
99109                                                                                            5
99110                                                                                            5
99111                                                                                            5
99113                                                                                            5
99114                                                                                            5
99115                                                                                            4
99116                                                                                            4
99117                                                                                            5
99118                                                                                            5
99119                                                                                            5
99121                                                                                            5
99122                                                                                            5
99123                                                                                            4
99124                                                                                            4
99125                                                                                            5
99126                                                                                            5
99128                                                                                            5
99129                                                                                            5
99130                                                                                            5
99131                                                                                            5
99133                                                                                          4,5
99134                                                                                            5
99135                                                                                            4
99136                                                                                            5
99137                                                                                            5
99138                                                                                            5
99139                                                                                            5
99140                                                                                            5
99141                                                                                            5
99143                                                                                            5
99144                                                                                            5
99146                                                                                            5
99147                                                                                            5
99148                                                                                            5
99149                                                                                            5
99150                                                                                            5
99151                                                                                            5
99152                                                                                            5
99153                                                                                            5
99154                                                                                            5
99155                                                                                          4,5
99156                                                                                            5
99157                                                                                            5
99158                                                                                            5
99159                                                                                          4,5
99160                                                                                            5
99161                                                                                            5
99163                                                                                            5
99164                                                                                            5
99166                                                                                          4,5
99167                                                                                            5
99169                                                                                          4,5
99170                                                                                            5
99171                                                                                            5
99173                                                                                            5
99174                                                                                            5
99176                                                                                            5
99179                                                                                            5
99180                                                                                            5
99181                                                                                            5
99185                                                                                            5
99201                                                                                            5
99202                                                                                            5
99203                                                                                            5
99204                                                                                            5
99205                                                                                            5
99206                                                                                            5
99207                                                                                            5
99208                                                                                            5
99212                                                                                            5
99216                                                                                            5
99217                                                                                            5
99218                                                                                            5
99223                                                                                            5
99224                                                                                            5
99301                                                                                            4
99320                                                                                            4
99321                                                                                            4
99322                                                                                            3
99323                                                                                            4
99324                                                                                            5
99326                                                                                            4
99328                                                                                            5
99329                                                                                            5
99330                                                                                            4
99333                                                                                          4,5
99335                                                                                            4
99336                                                                                            4
99337                                                                                            4
99338                                                                                            4
99341                                                                                            4
99343                                                                                            4
99344                                                                                            4
99345                                                                                            4
99346                                                                                            4
99347                                                                                            5
99348                                                                                          4,5
99349                                                                                            4
99350                                                                                          3,4
99352                                                                                            4
99353                                                                                            4
99354                                                                                            4
99356                                                                                            3
99357                                                                                            4
99359                                                                                          4,5
99360                                                                                          4,5
99361                                                                                            5
99362                                                                                          4,5
99363                                                                                            4
99371                                                                                            4
99401                                                                                            5
99402                                                                                            5
99403                                                                                            5
