SOUTH CAROLINA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
29650                                                                                            4
29651                                                                                            4
29653                                                                                            3
29654                                                                                            3
29655                                                                                            3
29657                                                                                            3
29658                                                                                            3
29659                                                                                            3
29661                                                                                          3,4
29662                                                                                            4
29664                                                                                            3
29665                                                                                            3
29666                                                                                            3
29667                                                                                            3
29669                                                                                            3
29670                                                                                            3
29671                                                                                            3
29672                                                                                            3
29673                                                                                          3,4
29676                                                                                            3
29678                                                                                            3
29680                                                                                          3,4
29681                                                                                          3,4
29682                                                                                            3
29683                                                                                            4
29684                                                                                            3
29685                                                                                            3
29686                                                                                            3
29687                                                                                            4
29689                                                                                            3
29690                                                                                            4
29691                                                                                            3
29692                                                                                            3
29693                                                                                            3
29696                                                                                            3
29697                                                                                            3
29702                                                                                            5
29704                                                                                            5
29706                                                                                            5
29707                                                                                            5
29708                                                                                            5
29709                                                                                            7
29710                                                                                            5
29712                                                                                            5
29714                                                                                            5
29715                                                                                            5
29717                                                                                            5
29718                                                                                          5,7
29720                                                                                            5
29724                                                                                            5
29726                                                                                            5
29727                                                                                            7
29728                                                                                            7
29729                                                                                            5
29730                                                                                            5
29732                                                                                            5
29733                                                                                            5
29741                                                                                            7
29742                                                                                            5
29743                                                                                            5
29745                                                                                            5
29801                                                                                            2
29803                                                                                            2
29805                                                                                            2
29809                                                                                            2
29810                                                                                            6
29812                                                                                          2,6
29816                                                                                            2
29817                                                                                          2,6
29819                                                                                            3
29821                                                                                            3
29824                                                                                            3
29826                                                                                            2
29827                                                                                            6
29828                                                                                            2
29829                                                                                            2
29831                                                                                            2
29832                                                                                            3
29834                                                                                            2
29835                                                                                            3
29836                                                                                          2,6
29838                                                                                            3
29840                                                                                            3
29841                                                                                            2
29842                                                                                            2
29843                                                                                          2,6
29844                                                                                            3
29845                                                                                            3
29847                                                                                          2,3
29848                                                                                            3
29849                                                                                          2,6
29850                                                                                            2
29851                                                                                            2
29853                                                                                            2
29856                                                                                            2
