CALIFORNIA CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)

ZCTA                                                                        Congressional District
91741                                                                                           27
91744                                                                                           32
91745                                                                                     32,38,39
91746                                                                                        32,39
91748                                                                                        32,39
91750                                                                                     27,32,35
91752                                                                                        41,42
91754                                                                                        27,40
91755                                                                                           27
91759                                                                                         8,27
91761                                                                                           35
91762                                                                                           35
91763                                                                                           35
91764                                                                                           35
91765                                                                                        35,39
91766                                                                                           35
91767                                                                                     27,32,35
91768                                                                                     32,35,39
91770                                                                                     27,32,38
91773                                                                                     27,32,35
91775                                                                                           27
91776                                                                                           27
91780                                                                                        27,32
91784                                                                                         8,27
91786                                                                                        27,31
91789                                                                                     32,35,39
91790                                                                                           32
91791                                                                                           32
91792                                                                                           32
91801                                                                                           27
91803                                                                                           27
91901                                                                                        50,51
91902                                                                                        51,53
91905                                                                                        50,51
91906                                                                                           51
91910                                                                                        51,53
91911                                                                                        51,53
91913                                                                                           53
91914                                                                                     50,51,53
91915                                                                                        51,53
91916                                                                                           50
91917                                                                                           51
91931                                                                                        50,51
91932                                                                                        51,52
91934                                                                                           51
91935                                                                                        50,51
91941                                                                                        50,53
91942                                                                                           53
91945                                                                                        51,53
91948                                                                                           50
91950                                                                                           51
91962                                                                                        50,51
91963                                                                                           51
91977                                                                                           53
91978                                                                                        50,53
91980                                                                                           51
92003                                                                                        49,50
92004                                                                                        50,51
92007                                                                                           49
92008                                                                                           49
92009                                                                                        49,50
92010                                                                                           49
92011                                                                                           49
92014                                                                                        49,52
92019                                                                                     50,51,53
92020                                                                                        50,53
92021                                                                                        50,53
92024                                                                                        49,50
92025                                                                                        50,52
92026                                                                                           50
92027                                                                                        50,52
92028                                                                                        49,50
92029                                                                                     49,50,52
92036                                                                                           50
92037                                                                                        49,52
92040                                                                                           50
92054                                                                                           49
92055                                                                                           49
92056                                                                                           49
92057                                                                                           49
92058                                                                                           49
92059                                                                                           50
92060                                                                                           50
92061                                                                                           50
92064                                                                                        50,52
92065                                                                                        50,52
92066                                                                                           50
92067                                                                                        49,52
92069                                                                                           50
92070                                                                                           50
92071                                                                                     50,52,53
92075                                                                                        49,52
92078                                                                                        49,50
92081                                                                                           49
92082                                                                                           50
92083                                                                                           49
92084                                                                                        49,50
92086                                                                                           50
92091                                                                                           49
92101                                                                                        51-53
92102                                                                                        51,53
92103                                                                                           53
92104                                                                                        51,53
92105                                                                                        51,53
92106                                                                                           52
92107                                                                                           52
92108                                                                                        52,53
92109                                                                                           52
92110                                                                                        52,53
92111                                                                                        52,53
92113                                                                                        51,52
92114                                                                                        51,53
92115                                                                                        51,53
92116                                                                                           53
92117                                                                                           52
92118                                                                                           52
92119                                                                                        52,53
92120                                                                                        52,53
92121                                                                                        49,52
92122                                                                                           52
92123                                                                                        52,53
92124                                                                                        52,53
92126                                                                                           52
92127                                                                                        49,52
92128                                                                                           52
92129                                                                                           52
92130                                                                                        49,52
92131                                                                                           52
92132                                                                                           52
92134                                                                                           53
92135                                                                                           52
92139                                                                                        51,53
92140                                                                                           52
92145                                                                                           52
92147                                                                                           52
92154                                                                                        51,53
92155                                                                                           52
92173                                                                                           51
92201                                                                                           36
92203                                                                                           36
92210                                                                                           36
92211                                                                                           36
92220                                                                                           36
92222                                                                                           51
92223                                                                                     36,41,42
92225                                                                                        36,51
92227                                                                                           51
92230                                                                                           36
92231                                                                                           51
92233                                                                                           51
92234                                                                                           36
92236                                                                                           36
92239                                                                                           36
92240                                                                                           36
92241                                                                                           36
92242                                                                                            8
92243                                                                                           51
92249                                                                                           51
92250                                                                                           51
92251                                                                                           51
92252                                                                                            8
92253                                                                                           36
92254                                                                                           36
92256                                                                                            8
92257                                                                                           51
92258                                                                                           36
92259                                                                                           51
92260                                                                                           36
92262                                                                                           36
92264                                                                                           36
92266                                                                                           51
92267                                                                                            8
92268                                                                                            8
92270                                                                                           36
92273                                                                                           51
92274                                                                                        36,51
92275                                                                                           51
92276                                                                                           36
92277                                                                                         8,36
92278                                                                                            8
92280                                                                                            8
92281                                                                                           51
92282                                                                                           36
92283                                                                                           51
92284                                                                                            8
92285                                                                                            8
92301                                                                                            8
92304                                                                                            8
92305                                                                                            8
92307                                                                                            8
92308                                                                                            8
92309                                                                                            8
92310                                                                                            8
92311                                                                                            8
92313                                                                                           31
92314                                                                                            8
92315                                                                                            8
92316                                                                                        31,35
92320                                                                                        36,41
92321                                                                                            8
92322                                                                                            8
92324                                                                                     31,35,41
92325                                                                                            8
92327                                                                                            8
92328                                                                                            8
92332                                                                                            8
92333                                                                                            8
92335                                                                                           35
92336                                                                                      8,31,35
92337                                                                                           35
92338                                                                                            8
92339                                                                                            8
92341                                                                                            8
92342                                                                                            8
92344                                                                                            8
92345                                                                                            8
92346                                                                                         8,31
92347                                                                                            8
92352                                                                                            8
92354                                                                                           31
92356                                                                                            8
92358                                                                                            8
92359                                                                                         8,31
92363                                                                                            8
92364                                                                                            8
92365                                                                                            8
92368                                                                                            8
92371                                                                                            8
92372                                                                                            8
92373                                                                                8,31,36,41,42
92374                                                                                         8,31
92376                                                                                        31,35
92377                                                                                           31
92378                                                                                            8
92382                                                                                            8
92384                                                                                            8
92385                                                                                            8
92386                                                                                            8
92389                                                                                            8
92391                                                                                            8
92392                                                                                            8
92394                                                                                            8
92395                                                                                            8
92397                                                                                         8,27
92398                                                                                            8
92399                                                                                      8,31,36
92401                                                                                           31
92404                                                                                         8,31
92405                                                                                           31
92407                                                                                         8,31
92408                                                                                           31
92410                                                                                         8,31
92411                                                                                           31
92501                                                                                           41
92503                                                                                        41,42
92504                                                                                        41,42
92505                                                                                        41,42
92506                                                                                        41,42
92507                                                                                           41
92508                                                                                        41,42
92509                                                                                        35,41
92518                                                                                           41
92530                                                                                        42,45
92532                                                                                           42
92536                                                                                        36,42
92539                                                                                           36
92543                                                                                        36,42
92544                                                                                        36,42
92545                                                                                        36,42
92548                                                                                           42
92549                                                                                           36
92551                                                                                           41
92553                                                                                           41
92555                                                                                        41,42
92557                                                                                           41
92561                                                                                           36
92562                                                                                        42,50
92563                                                                                           42
92567                                                                                        36,42
92570                                                                                        41,42
92571                                                                                        41,42
92582                                                                                        36,42
92583                                                                                           36
92584                                                                                           42
92585                                                                                        41,42
92586                                                                                        41,42
92587                                                                                        41,42
92590                                                                                        42,50
92591                                                                                        42,50
92592                                                                                        42,50
92595                                                                                           42
92596                                                                                           42
92602                                                                                           45
92603                                                                                        45,48
92604                                                                                           45
92606                                                                                        45,46
92610                                                                                           45
92612                                                                                        45,48
92614                                                                                     45,46,48
92617                                                                                        45,48
92618                                                                                           45
92620                                                                                           45
92624                                                                                           49
92625                                                                                           48
92626                                                                                           48
92627                                                                                           48
92629                                                                                        48,49
92630                                                                                           45
92637                                                                                        45,48
92646                                                                                           48
92647                                                                                        47,48
92648                                                                                           48
92649                                                                                           48
92651                                                                                        48,49
92653                                                                                        45,48
92655                                                                                        47,48
92656                                                                                        45,48
92657                                                                                           48
92660                                                                                        45,48
92661                                                                                           48
92662                                                                                           48
92663                                                                                           48
92672                                                                                           49
92673                                                                                           49
92675                                                                                        48,49
92676                                                                                           45
92677                                                                                     45,48,49
92678                                                                                           45
92679                                                                                        45,49
92683                                                                                        47,48
92688                                                                                        45,49
92691                                                                                        45,49
92692                                                                                        45,49
92694                                                                                           49
92701                                                                                        45,46
92703                                                                                        46,48
92704                                                                                        46,48
92705                                                                                        45,46
92706                                                                                           46
92707                                                                                        46,48
92708                                                                                           48
92780                                                                                        45,46
92782                                                                                           45
92801                                                                                        39,46
92802                                                                                           46
92804                                                                                        46,47
92805                                                                                        39,46
92806                                                                                        39,46
92807                                                                                     39,45,46
92808                                                                                        39,45
92821                                                                                           39
92823                                                                                           39
92831                                                                                           39
92832                                                                                           39
92833                                                                                           39
92835                                                                                           39
92840                                                                                        46,47
92841                                                                                           47
92843                                                                                        46-48
92844                                                                                        47,48
92845                                                                                           47
92860                                                                                        41,42
92861                                                                                           45
92865                                                                                        45,46
92866                                                                                           46
92867                                                                                     39,45,46
92868                                                                                           46
92869                                                                                           45
92870                                                                                        39,46
92879                                                                                        41,42
92880                                                                                        35,42
92881                                                                                           42
92882                                                                                           42
92883                                                                                           42
92886                                                                                           39
92887                                                                                        39,45
93001                                                                                        24,26
93003                                                                                        24,26
93004                                                                                           26
93010                                                                                           26
93012                                                                                           26
93013                                                                                           24
93015                                                                                        24,26
93021                                                                                           26
93022                                                                                           26
93023                                                                                        24,26
93030                                                                                           26
93033                                                                                           26
93035                                                                                           26
93036                                                                                           26
93040                                                                                        24,26
93041                                                                                           26
93042                                                                                           26
93043                                                                                           26
93060                                                                                        24,26
93063                                                                                        25,26
93064                                                                                        25,30
93065                                                                                        25,26
93066                                                                                           26
93067                                                                                           24
93101                                                                                           24
93103                                                                                           24
93105                                                                                           24
93108                                                                                           24
93109                                                                                           24
93110                                                                                           24
93111                                                                                           24
93117                                                                                           24
93201                                                                                           21
93202                                                                                           21
93203                                                                                        21,23
93204                                                                                           21
93205                                                                                           23
93206                                                                                           21
93207                                                                                           23
93208                                                                                           23
93210                                                                                        20,21
93212                                                                                        21,22
93215                                                                                           21
93218                                                                                           21
93219                                                                                           21
93220                                                                                        21,23
93221                                                                                        22,23
93222                                                                                           23
93223                                                                                           22
93224                                                                                           23
93225                                                                                        23,24
93226                                                                                           23
93230                                                                                           21
93234                                                                                           21
93235                                                                                           22
93238                                                                                           23
93239                                                                                           21
93240                                                                                           23
93241                                                                                           21
93242                                                                                           21
93243                                                                                        23,25
93244                                                                                           23
93245                                                                                           21
93247                                                                                        22,23
93249                                                                                        21,23
93250                                                                                           21
93251                                                                                        21,23
93252                                                                                        23,24
93254                                                                                           24
93255                                                                                           23
93256                                                                                           21
93257                                                                                        21-23
93258                                                                                           23
93260                                                                                           23
93261                                                                                           21
93262                                                                                           23
93263                                                                                           21
93265                                                                                           23
93266                                                                                           21
93267                                                                                        22,23
93268                                                                                           23
93270                                                                                           21
93271                                                                                           23
93272                                                                                           21
93274                                                                                        21,22
93276                                                                                           23
93277                                                                                           22
93280                                                                                           21
93283                                                                                           23
93285                                                                                           23
93286                                                                                        22,23
93287                                                                                           23
93291                                                                                           22
93292                                                                                        22,23
93301                                                                                           23
93304                                                                                        21,23
93305                                                                                        21,23
93306                                                                                        21,23
93307                                                                                        21,23
93308                                                                                        21,23
93309                                                                                           23
93311                                                                                        21,23
93312                                                                                           23
93313                                                                                        21,23
93314                                                                                        21,23
93401                                                                                           24
93402                                                                                           24
93405                                                                                           24
93410                                                                                           24
93420                                                                                           24
93422                                                                                           24
93424                                                                                           24
93426                                                                                        20,24
93427                                                                                           24
93428                                                                                           24
93429                                                                                           24
93430                                                                                           24
93432                                                                                           24
93433                                                                                           24
93434                                                                                           24
93436                                                                                           24
93437                                                                                           24
93440                                                                                           24
93441                                                                                           24
93442                                                                                           24
93444                                                                                           24
93445                                                                                           24
93446                                                                                           24
93449                                                                                           24
93450                                                                                           20
93451                                                                                        20,24
93452                                                                                           24
93453                                                                                           24
93454                                                                                           24
93455                                                                                           24
93458                                                                                           24
93460                                                                                           24
93461                                                                                     20,21,24
93463                                                                                           24
93465                                                                                           24
93501                                                                                           23
93505                                                                                           23
93510                                                                                        25,28
93512                                                                                            8
93513                                                                                            8
93514                                                                                            8
93516                                                                                         8,23
93517                                                                                            8
93518                                                                                           23
93519                                                                                           23
93522                                                                                            8
93523                                                                                           23
93524                                                                                           23
93526                                                                                            8
93527                                                                                         8,23
93528                                                                                           23
93529                                                                                            8
93530                                                                                            8
93531                                                                                           23
93532                                                                                           25
93534                                                                                        23,25
